,summary,config
10,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 0.001, 'seed': 1234, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['ong'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
11,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 0.001, 'seed': 811, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['ong'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
12,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 0.001, 'seed': 42, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['fng'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
13,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 0.001, 'seed': 1234, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['fng'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
14,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 0.001, 'seed': 811, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['fng'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
15,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 50, 'seed': 42, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['ewc'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
16,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 50, 'seed': 1234, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['ewc'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
17,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 50, 'seed': 811, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['ewc'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
18,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 0.001, 'seed': 42, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['adam'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
19,"{'_runtime': 1, '_wandb': {'runtime': 1}}","{'lr': 0.001, 'lam': 0.001, 'seed': 1234, 'task': 'split_cifar100', 'alpha': 0.3, 'model': 'HyperNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['adam'], 'normalize': True, 'num_tasks': 10, 'regulizer': True, 'batch_size': 64, 'check_vram': False, 'chunk_size': 256, 'max_epochs': 50, 'device_mode': 'gpu', 'num_of_tasks': None, 'task_classes': [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [40, 41, 42, 43, 44, 45, 46, 47, 48, 49], [50, 51, 52, 53, 54, 55, 56, 57, 58, 59], [60, 61, 62, 63, 64, 65, 66, 67, 68, 69], [70, 71, 72, 73, 74, 75, 76, 77, 78, 79], [80, 81, 82, 83, 84, 85, 86, 87, 88, 89], [90, 91, 92, 93, 94, 95, 96, 97, 98, 99]], 'experiment_id': 411, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'adamw', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 64, 'task_embedding_dim': 32, 'chunk_embedding_dim': 32}"
